Brand,Comments,Labels
BAHLOfficial,Zulfi Iftkhar,Neutral
BAHLOfficial,Qamar Zaman,Neutral
BAHLOfficial,Pakistan,Neutral
BAHLOfficial,Rao Iftikhar Khan,Neutral
BAHLOfficial,Anjum Riaz,Neutral
BAHLOfficial,Wazirali Khuharo,Neutral
BAHLOfficial,"Yeh din hmen srf apny milk pr hr chez qurban krny ka sabuk deta Hy,🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰",Neutral
BAHLOfficial,That end <3,Neutral
BAHLOfficial,Slam.pakistan,Neutral
BAHLOfficial,Muhammad Shoaib mashallah tribute for pK Army,Neutral
BAHLOfficial,Number mil ga,Neutral
BAHLOfficial,Iqra Asif,Neutral
BAHLOfficial,Afzal Khan,Neutral
BAHLOfficial,Naheed Saleem,Neutral
BAHLOfficial,ARman Ayaz,Neutral
BAHLOfficial,Ghulam Ali Memon,Neutral
BAHLOfficial,Irfan Ali Baloch,Neutral
BAHLOfficial,Muhammad Shabbir,Neutral
BAHLOfficial,How to,Query
BAHLOfficial,Is your app available for IOS now??,Query
BAHLOfficial,I received the mail for entry test For the post of GTO in Karachi before lockdown that was postponed because of lockdown now when will the test be conducted again or I 'll receive mail,Query
BAHLOfficial,App mein log in kesy hoty hen,Query
BAHLOfficial,Please update the App...,Query
BAHLOfficial,Iam unable to login my ineternetbanking account,Query
BAHLOfficial,Sir mn registration krta hon to email I'd invalid khta h,Query
BAHLOfficial,Agile apps id aur password ka baad link main kya aur tariqa batai,Query
BAHLOfficial,M apny acount ki online banking on krana chahta hn kindly guid karen,Query
BAHLOfficial,Ye bahl Mobile app kesy update kry gy,Query
BAHLOfficial,As Salam alaikum sir block account phir se re coward ho jyga,Query
BAHLOfficial,"Ye login py OTP ajeeb scene krdia hai, transaction py rakhna chahiye tha wo bhi greater than 25k",Query
BAHLOfficial,App demands the impr8,Neutral
BAHLOfficial,New regraction me cnic add nahi ho raha he,Query
BAHLOfficial,Engineer ki Jobs hoti Ha?,Query
BAHLOfficial,Plz is m easy load jazz cash or easy paisa ki sahulat add kre....,Query
BAHLOfficial,Bilal Khalid,Neutral
BAHLOfficial,Arsalan Aijaz Syed Ali Raza Zaidi,Neutral
BAHLOfficial,Meny kafi dafa try Kia ha mobile app k liey but nai horhi,Query
BAHLOfficial,Sir is there any new announcement of MTO batch hiring at BAHL.,Query
BAHLOfficial,Bank AL habib ma new account open karwanay Kay liay baranch par kia kuch sat lay kar Jana lazmi ha?,Query
BAHLOfficial,Please tell 17 digit account number my account digit are 16 . In app it demand 17 digit,Query
BAHLOfficial,Need a job in bank Al Habib,Query
BAHLOfficial,App for ios???,Query
BAHLOfficial,Plz details for Government Employee for purchase of motor vehicle in installments,Query
BAHLOfficial,How do i unsubscribe to not get the statemt by post?,Query
BAHLOfficial,Without tracker avail kar sakte hain,Query
BAHLOfficial,"Sir, bank al habib have any plan for house finance....",Query
BAHLOfficial,How is it possible and which car?,Query
BAHLOfficial,Requirements?,Query
BAHLOfficial,Requirment,Query
BAHLOfficial,When you are going to conduct interview for post if MTO?,Query
BAHLOfficial,Sir mujhe Suzuki mil sakti hai,Query
BAHLOfficial,Suzuki ALTO ki DOn payment kya ha,Query
BAHLOfficial,Any such option for electronics ?,Query
BAHLOfficial,Details plzzz,Query
BAHLOfficial,Plz information about job opportunitie,Query
BAHLOfficial,Apni car kse kr skhty kindly details,Query
BAHLOfficial,Requirement,Query
BAHLOfficial,Sir apni bike chahye,Query
BAHLOfficial,Requirements ?,Query
BAHLOfficial,How can I get the car???,Query
BAHLOfficial,Moeez Khan branch aajo,Neutral
BAHLOfficial,Sir bank al habib any app in play store for android?,Query
BAHLOfficial,How i can buy the car on lease,Query
BAHLOfficial,Can we purchase a 2nd hand car by loan ?,Query
BAHLOfficial,Kindly share requirements and payment shedule,Query
BAHLOfficial,plz property detail,Query
BAHLOfficial,Is this available for student account ?,Query
BAHLOfficial,want corrola instalament details,Query
BAHLOfficial,Please send me details,Query
BAHLOfficial,Details share...plzz,Query
BAHLOfficial,Markup rate????,Query
BAHLOfficial,Jnb inbox main requirement send Karin dain,Query
BAHLOfficial,Kindly send me instalments plans,Query
BAHLOfficial,Interested send details,Query
BAHLOfficial,"Bank AL Habib Limited
Kindly inbox me shedule of payment plan",Query
BAHLOfficial,Lotal markup in installment duration 3 years,Query
BAHLOfficial,How much current w.holding tax on profit?,Query
BAHLOfficial,Sir what about job opening in bank Al Habib,Query
BAHLOfficial,"How can i do this.....???
Keep an eye on my transaction regularly....",Query
BAHLOfficial,I need a job sir,Query
BAHLOfficial,How to open student account?,Query
BAHLOfficial,Very easy registration dear,Neutral
BAHLOfficial,Kia bana mobile app ka ???😏,Query
BAHLOfficial,For ios?,Query
BAHLOfficial,Mobile apps plzz,Query
BAHLOfficial,Ibanking app kab aa rhe apki...?,Query
BAHLOfficial,Did u update your APP? And what about agile app?,Query
BAHLOfficial,its still the same as on web process... is there any option to do mobile loads and else,Query
BAHLOfficial,Soudi Arab sy mobile App sy account mn peesy bhejy ja skty han yan id card py???,Query
BAHLOfficial,Mobile Application ????,Query
BAHLOfficial,Add payee mein ubl account add nahi ho raha he?,Query
BAHLOfficial,Mobile app free hay ya koi charges hain use karne k,Query
BAHLOfficial,what is the requirement of Al Habib to open up the account of a salaried personnel?,Query
BAHLOfficial,1 lakh pe kitna profit deraha ha bank al habib,Query
BAHLOfficial,Abuzar Khan Yousafzai,Neutral
BAHLOfficial,Sir bank me job k liye apply krna ha ?,Query
BAHLOfficial,App sy transaction nhi hoti Kya?,Query
BAHLOfficial,How can we register to net banking or is there any mobile application available of BAHl...,Query
BAHLOfficial,App available in ios,Query
BAHLOfficial,Please also update iOS App with latest feature & interface like other bank offering.,Query
BAHLOfficial,Can we use mobil app and internet banking from abroad?? Lets sy from China,Query
BAHLOfficial,Dobra kb give away ho ga??,Query
BAHLOfficial,Who can participate in next activity,Query
BAHLOfficial,Aneel Maghani,Neutral
BAHLOfficial,Nasir Baloch,Neutral
BAHLOfficial,Muhammad Hanif,Neutral
BAHLOfficial,Waiting for new contest,Neutral
BAHLOfficial,Apki koe free helpline hai jahan se intrnet banking activ krai ja ske,Query
BAHLOfficial,Koi job hai,Neutral
BAHLOfficial,Interesting,Neutral
BAHLOfficial,I have three years of banking experience searching to join Bank aLhabib,Query
BAHLOfficial,when you launch your Al habib digital app?,Query
BAHLOfficial,Mian Umer,Neutral
BAHLOfficial,I live in Germany how can I connect with this bank,Query
BAHLOfficial,Maira Atm nhen bna k dy rhy bnk waly Al habeb,Neutral
BAHLOfficial,What are interest rate per month or 6 month over 25 lakhs??,Query
BAHLOfficial,What is the procedure for job in BAHL,Query
BAHLOfficial,"Want to open account in Bank ul Habib in Sujawal brch, tell me procedure",Query
BAHLOfficial,"i.laike.bank.al.hbeb.but.A
A.T.M..K.LEY.PRESHAN.HO.
PLZ.halp.meeee",Query
BAHLOfficial,waiting for you to launch new net banking ios and android app.,Neutral
BAHLOfficial,"MZ visa Consulting services.

We deals in family reunion l family visit & Tourist l Business visit visas for all countries including Europe visit visa l Portugal Resident Permit l Canada offline & online visa process l Uk visit & EEA visa l USA l Turkey visit & Resident permit visa l South Africa Etc with complete documentations form filling l Ticket reservation l hotel bookings l Travel insurance l Travel plans & online/offline visa files submission & appointments.

we also deals in student visa for Europe & Cyprus 100% admission with complete legal documentation.

Contact details : shah.engineer86@gmail.com.
+923333004121.
+923121216885.",Neutral
BAHLOfficial,App kab tak aye gi,Query
BAHLOfficial,Hareem Khan may be it's useful for you,Neutral
BAHLOfficial,I need job matric pas please help me,Query
BAHLOfficial,M Hayat Jariko,Neutral
BAHLOfficial,Plz send App link,Query
BAHLOfficial,Internship opportunity provide kartey hai ki nahi...,Query
BAHLOfficial,Sadiq Jan,Neutral
BAHLOfficial,Sarmad Ali Memon,Neutral
BAHLOfficial,"Dear participants,
Few more hours to go!
You can send in your entries latest by August 17, 2020 (11:59 pm)",Neutral
BAHLOfficial,From andriod app (agile) translation not allowed why???,Query
BAHLOfficial,"#AGreenMemory
Done check your inbox",Query
BAHLOfficial,when winner declear,Query
BAHLOfficial,when you are going to launch the app???,Query
BAHLOfficial,"Finally, complete collection in one picture.

#agreenmemory",Neutral
BAHLOfficial,#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa,Neutral
BAHLOfficial,"I found this old currency rupee from footpath when I was going to university, so I always keep it with me, as now it is become the sign of my luck.
#AGreenMemory",Neutral
BAHLOfficial,"I have this half tored 1 rupee Pakistani currency note. I haven't bonded it with tape because it's the memory of my grandfather. My grandfather gave it to my dad and he gave me. So I am thinking to gave it to my child in the memory of their ancestors.
#AGreenMemory
Bank AL Habib Limited",Neutral
BAHLOfficial,"Keeping care of old things and handling them is one of my habbit😍 It also includes handling these old notes too. These are the notes which remind my childhood as i recieved these notes in my Eidi when i was only 7 years. These are not the notes only, but the beautiful memories attached to it. It reminds the chilhood happiness and the eager to recieve Eidi from my Family ❤
#AGreenMemory
#bankalhabib",Neutral
BAHLOfficial,"My Collection 💚🇵🇰 I remember one of my aunts used to give me 3 crispy notes of Rs. 20 as Eidi and because of that she used to be my favourite aunt 😅 this money was of so much worth at that time, one could have a complete treat with them ❤ Good old times when the only worry was having more and more Eidi than anybody else 😅

#AGreenMemory
#BAHL",Neutral
BAHLOfficial,"Pakistani old currency notes
#AGreenMemory
#Hopetowin
#AGreenMemory
#Bankalhabiblimited",Neutral
BAHLOfficial,#AGreenMemory,Neutral
BAHLOfficial,#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib,Neutral
BAHLOfficial,#AGreen Memory,Neutral
BAHLOfficial,"Another one from my collection ❤ my forefathers must have used it that's why it is very special for me 😊

#AGreenMemory
#BAHL",Neutral
BAHLOfficial,#AGreenMemory.... My childhood eidi... ☺️,Neutral
BAHLOfficial,"#AGreenMemory
Bank AL Habib Limited",Neutral
BAHLOfficial,Haroon Samad,Neutral
BAHLOfficial,"#AGreenMemory
We miss these notes. Pehle hum bacho ko school me 5 ka note dete the jis se wo 3 rupees ka biscuit or 2 rupees ka chips lete the. Ab iski jaga coin agya he. Bache coin accept nhi karte, unko note chahye. Jab hum chote the hum ko 5 rupees eidi mila karti thi to hum khush ho jate the. Jab 5 ka new currency note nikla to ek CNIC ki copy ek packet mushkil se mila to bht khushi hui. Apne tmam friends ko dikhaya K mere pas new note agya he. Still missing those currency notes.",Neutral
BAHLOfficial,Znr Wazi,Neutral
BAHLOfficial,"These notes and coins were given to me by my father . When i cleaned his cupboard Now I have saved these notes with so much care 💞 This is my
Precious green memory
#AGreenMemory
#BAHL",Neutral
BAHLOfficial,#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib Bank AL Habib Limited :),Neutral
BAHLOfficial,Sheikh Arman,Neutral
BAHLOfficial,Shahid Chohan,Neutral
BAHLOfficial,Nasir zaheer,Neutral
BAHLOfficial,Done,Neutral
BAHLOfficial,Farhan Saleem,Neutral
BAHLOfficial,Samira Malik,Neutral
BAHLOfficial,"#agreenmemory
Bank al habib",Neutral
BAHLOfficial,#AGreenMemory.,Neutral
BAHLOfficial,"This Money is given to me by my Father in Law to buy Ice Cream. After one an hour he died on October 24 2001. I kept them as their memory I always kept them with my husband Salary and it is very Lucky for me.
#AGreenMemory #AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib
Bank AL Habib Limited",Neutral
BAHLOfficial,"My father give it to me

#AGreenMemory #BankALHabib",Neutral
BAHLOfficial,"This old Pakistani currency is very close to my heart because it was given to me by my Father when I was small, so since then I have been holding it with great love. Now, I have also developed a passion to collect as much old Pakistani currency as possible and add to my collection. They are just old coins for others, but I have fond memories of them. 😇 #AGreenMemory

Done Bank AL Habib Limited",Neutral
BAHLOfficial,"When my father graduate and started looking after the business. Dada gave this Rs. 5 as a token of appreciation. This note is like a treasure/good luck charm for my abbu and he always keep it with him till now 🙂

#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib",Neutral
BAHLOfficial,"#AGreenMemory
These old notes & coins and Bank Alhabib has beautiful memories of my life connected together.
Different colors, texture, shape of currency notes/coins always used to fascinate me. Many of these notes/coins are given by my grand parents & I saved them in their memory. I remember the happiness in getting them in the form of “Daily Kharchi” & saving them in the money box.
Opening the money box periodically, going to BAHL and depositing them myself. I remember filling my first deposit slip & drawing my first cheque.
Thank you #BankAlHabib for giving me beautiful memories.",Neutral
BAHLOfficial,I guess I am late for this competition.. This coin is 1 Rupee silver coin of Mughal King Jahangir.. Minted in Lahore,Neutral
BAHLOfficial,"my collection
#AGreenMemory",Neutral
BAHLOfficial,"I Have Started Collecting Currency Notes As A Hobby Because My Father Always Advised Me To Save Money.
But Now I Feel That We Being Kids Of 80's & 90's Were So Lucky To Had An Opportunity To Save Financial Heritage Of Pakistan Unintentionally.
This Is My #AGreenMemory. I Hope You Like My Memory And Collection.😇
Hope To Win In Shaa Allah Bank AL Habib Limited

#PakistaniRupee
#HappyIndependenceDay #RishtaBharosayKa #BankALHabib",Neutral
BAHLOfficial,"These notes were given to me by my grandmother. She cleaned her cupboard and found these in her old purse and gifted it to me. Now she is no more but I have saved these notes with so much care ❤

#AGreenMemory
#BAHL",Neutral
BAHLOfficial,"There notes were also given to me by my grandmother ❤

#AGreenMemory
#BAHL",Neutral
BAHLOfficial,"School days power point
#AGreenMemory",Neutral
BAHLOfficial,"School days we were used with little happiness
#AGreenMemory",Neutral
BAHLOfficial,"Childhood memories
#AGreenMemory",Neutral
BAHLOfficial,"Pakistan currency
#AGreenMemory #BankALHabib",Neutral
BAHLOfficial,"Golden currency of Pakistan
#AGreenMemory #BankALHabib",Neutral
BAHLOfficial,"Just got the 5 Rupee note from ABU which is showing the love for 50 Year Celebration Independence. My Abu told me that "" Jab Pakistan Ko Banay Hoay Pachaas Saal Pooray Hoay Thay Tab Ye Note Print Hoay Thay"" Fifty Year celebration is mention in urdu on the note. 1947 - 1997. #AGreenMemory
Liked and Shared Bank AL Habib Limited",Neutral
BAHLOfficial,"#AGreenMemory
#BAHL 💓💓🔥
Memories with these are marvellous .",Neutral
BAHLOfficial,"I always demand for 50 Paisa to my grandmother and she replied by giving me that ""If you earned hundred rupee then atleast one"" a lot of memory with this coin of 50 Paisa during the 1995 :) !!! #AGreenMemory

Bank AL Habib Limited
#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib",Neutral
BAHLOfficial,"#AGreenMemory
#BAHL",Neutral
BAHLOfficial,"Mere pas 1991 ka PAKISTAN ki currency ka ek note hai or ye mein apne past ko yad karne ke liye apne pas rakhta hoon. Love you @Bank Al Habib for this opportunity.
#AGreenMemory",Neutral
BAHLOfficial,"From my collection its my grand father birthday month :)
#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib",Neutral
BAHLOfficial,"Quarter Anna ( 25 paisa ). Sign of history.
#AGreenMemory",Neutral
BAHLOfficial,#bankalhabib #AGreenMemory,Neutral
BAHLOfficial,"It's one of my best old memories
#AGreenMemory #PakistaniRupee #HappyIndependenceDay #RishtaBharosayKa #BankALHabib",Neutral
BAHLOfficial,"Old collections
#AGreenMemory",Neutral
